Mastroberardino;Fiano Di Avellino 2018;3,7;506 Voti;Italia·Fiano de Avellino·Mastroberardino·Vino bianco·Fiano;€14,84;[('Leggero-Strutturato', '53.3487%'), ('Secco-Dolce', '4.08825%'), ('Piatto-Acidulo', '40.0469%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 148), ('agrume', 105), ('Erbaceo', 99)]
Donnafugata;Grillo Sur Sur 2021;4,0;101 Voti;Italia·Sicilia·Donnafugata·Vino bianco·Grillo;€10,48;[('Leggero-Strutturato', '56.6252%'), ('Secco-Dolce', '8.19856%'), ('Piatto-Acidulo', '40.4504%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 225), ('agrume', 192), ('Erbaceo', 95)]
Borgo Conventi;Sauvignon Collio 2019;3,8;56 Voti;Italia·Collio·Borgo Conventi·Vino bianco·Sauvignon Blanc;€10,90;[('Leggero-Strutturato', '56.1395%'), ('Secco-Dolce', '16.4631%'), ('Piatto-Acidulo', '52.987%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('vegetale', 26), ('albero da frutta', 18), ('agrume', 18)]
Terlan (Terlano);Pinot Bianco Riserva Vorberg 2018;4,3;671 Voti;Italia·Südtirol - Alto Adige·Terlan (Terlano)·Vino bianco·Weissburgunder;€33;[];Pesce grasso (salmone, tonno, ecc.) / Frutti di mare / Formaggio dolce e a pasta molle;[]
Tamellini;Soave 2021;3,8;36 Voti;Italia·Valpolicella·Tamellini·Vino bianco·Garganega;€10,59;[('Leggero-Strutturato', '31.0684%'), ('Secco-Dolce', '0.366355%'), ('Piatto-Acidulo', '57.5201%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 358), ('agrume', 247), ('Erbaceo', 149)]
Umani Ronchi;Casal di Serra Verdicchio dei Castelli di Jesi Classico Superiore 2020;3,7;335 Voti;Italia·Verdicchio dei Castelli di Jesi·Umani Ronchi·Vino bianco·Verdicchio;€11;[('Leggero-Strutturato', '44.8302%'), ('Secco-Dolce', '22.3758%'), ('Piatto-Acidulo', '67.0994%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 322), ('agrume', 197), ('Erbaceo', 165)]
Querciabella;Toscana Batar 2005;4,3;31 Voti;Italia·Toscana·Querciabella·Vino bianco·Miscela;€70,80;[('Leggero-Strutturato', '50.3016%'), ('Secco-Dolce', '29.4964%'), ('Piatto-Acidulo', '63.1536%')];Pasta / Vegetariano / Antipasti e spuntini;[('legno', 292), ('albero da frutta', 215), ('Erbaceo', 156)]
Donnafugata;Vigna Di Gabri 2020;3,9;119 Voti;Italia·Sicilia·Donnafugata·Vino bianco·Miscela;€14,29;[('Leggero-Strutturato', '59.1202%'), ('Secco-Dolce', '7.22535%'), ('Piatto-Acidulo', '35.3724%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 115), ('Erbaceo', 78), ('agrume', 70)]
Livio Felluga;Abbazia di Rosazzo 2017;4,2;109 Voti;Italia·Friuli-Venezia Giulia·Livio Felluga·Vino bianco·Miscela;€34,50;[('Leggero-Strutturato', '63.6026%'), ('Secco-Dolce', '28.4855%'), ('Piatto-Acidulo', '50.5231%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 41), ('Erbaceo', 29), ('legno', 24)]
Fattoria Nannì;Origini Verdicchio dei Castelli di Jesi Classico Superiore 2019;3,9;110 Voti;Italia·Verdicchio dei Castelli di Jesi·Fattoria Nannì·Vino bianco·Verdicchio;€14,90;[('Leggero-Strutturato', '48.1542%'), ('Secco-Dolce', '18.1011%'), ('Piatto-Acidulo', '58.5693%')];Pasta / Vegetariano / Antipasti e spuntini;[('agrume', 17), ('Erbaceo', 8), ('Invecchiamento', 5)]
Castello di Spessa;Yellow Hills Ribolla Gialla 2018;3,9;57 Voti;Italia·Collio·Castello di Spessa·Vino bianco·Ribolla Gialla;€16,90;[('Leggero-Strutturato', '62.0681%'), ('Secco-Dolce', '15.4379%'), ('Piatto-Acidulo', '53.4672%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 4), ('albero da frutta', 4), ('Erbaceo', 2)]
ColleMassari;Melacce Montecucco Vermentino 2020;4,0;173 Voti;Italia·Montecucco·ColleMassari·Vino bianco·Vermentino;€7;[('Leggero-Strutturato', '42.9803%'), ('Secco-Dolce', '23.5755%'), ('Piatto-Acidulo', '65.4591%')];Pasta / Vegetariano / Antipasti e spuntini;[('agrume', 117), ('albero da frutta', 92), ('Erbaceo', 65)]
Barraco;Zibibbo 2020;4,0;47 Voti;Italia·Sicilia·Barraco·Vino bianco·Zibibbo;€21;[('Leggero-Strutturato', '63.3938%'), ('Secco-Dolce', '13.7699%'), ('Piatto-Acidulo', '34.335%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('agrume', 83), ('Erbaceo', 55), ('albero da frutta', 43)]
Tramin;Epokale 2013;4,6;38 Voti;Italia·Südtirol - Alto Adige·Tramin·Vino bianco·Gewürztraminer;€390;[('Leggero-Strutturato', '68.2474%'), ('Secco-Dolce', '50.6373%'), ('Piatto-Acidulo', '27.6347%')];Maiale / Pesce grasso (salmone, tonno, ecc.) / Cibi speziati;[('albero da frutta', 21), ('Erbaceo', 12), ('nota tropicale', 9)]
Abbona;Favorita Langhe Valle Dell'Olmo 2018;3,8;70 Voti;Italia·Langhe·Abbona·Vino bianco·Favorita;€10,20;[('Leggero-Strutturato', '60.2811%'), ('Secco-Dolce', '19.9486%'), ('Piatto-Acidulo', '53.8632%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 20), ('Erbaceo', 16), ('agrume', 13)]
Rottensteiner;Gewürztraminer 2019;4,0;63 Voti;Italia·Südtirol - Alto Adige·Rottensteiner·Vino bianco·Gewürztraminer;€15,20;[('Leggero-Strutturato', '56.6222%'), ('Secco-Dolce', '35.2136%'), ('Piatto-Acidulo', '29.8309%')];Maiale / Pesce grasso (salmone, tonno, ecc.) / Cibi speziati;[('nota tropicale', 15), ('Erbaceo', 8), ('albero da frutta', 7)]
Bigi;Vigneto Torricella Orvieto Classico 2019;3,8;75 Voti;Italia·Orvieto·Bigi·Vino bianco·Miscela;€9,90;[('Leggero-Strutturato', '42.5948%'), ('Secco-Dolce', '23.1234%'), ('Piatto-Acidulo', '61.9472%')];Pasta / Vegetariano / Antipasti e spuntini;[('agrume', 21), ('albero da frutta', 19), ('Erbaceo', 8)]
Kellerei Eisacktal - Cantina Valle Isarco;Gewürztraminer 2018;3,9;216 Voti;Italia·Südtirol - Alto Adige·Kellerei Eisacktal - Cantina Valle Isarco·Vino bianco·Gewürztraminer;€21;[('Leggero-Strutturato', '64.3255%'), ('Secco-Dolce', '38.2144%'), ('Piatto-Acidulo', '30.005%')];Maiale / Pesce grasso (salmone, tonno, ecc.) / Cibi speziati;[('nota tropicale', 18), ('albero da frutta', 9), ('agrume', 7)]
Cascina Degli Ulivi;Semplicemente Bellotti Bianco 2019;3,9;88 Voti;Italia·Piemonte·Cascina Degli Ulivi·Vino bianco·Cortese;€13,50;[('Leggero-Strutturato', '58.2233%'), ('Secco-Dolce', '22.3543%'), ('Piatto-Acidulo', '55.5065%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 110), ('agrume', 76), ('lieviti', 52)]
Arnaldo-Caprai;Grecante Grechetto Colli Martani 2020;3,7;252 Voti;Italia·Colli Martani·Arnaldo-Caprai·Vino bianco·Grechetto;€9,50;[('Leggero-Strutturato', '42.32%'), ('Secco-Dolce', '22.5821%'), ('Piatto-Acidulo', '65.971%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 259), ('Erbaceo', 161), ('agrume', 151)]
Pfitscher;Pinot Bianco Langefeld 2019;3,8;57 Voti;Italia·Südtirol - Alto Adige·Pfitscher·Vino bianco·Weissburgunder;€12,36;[('Leggero-Strutturato', '45.2606%'), ('Secco-Dolce', '1.35916%'), ('Piatto-Acidulo', '61.8873%')];Pesce grasso (salmone, tonno, ecc.) / Frutti di mare / Formaggio dolce e a pasta molle;[('albero da frutta', 6), ('vegetale', 3), ('bacche nere', 1)]
Quintarelli Giuseppe;Veneto Bianco Secco 2020;3,9;132 Voti;Italia·Veneto·Quintarelli Giuseppe·Vino bianco·Miscela;€28,90;[('Leggero-Strutturato', '58.6894%'), ('Secco-Dolce', '22.2224%'), ('Piatto-Acidulo', '50.5589%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 225), ('Erbaceo', 187), ('agrume', 138)]
Cusumano;Salealto (Tenuta Ficuzza) 2018;3,9;54 Voti;Italia·Terre Siciliane·Cusumano·Vino bianco·Miscela;€34,90;[('Leggero-Strutturato', '57.4289%'), ('Secco-Dolce', '12.0923%'), ('Piatto-Acidulo', '37.75%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 13), ('Erbaceo', 11), ('agrume', 9)]
Benanti;Contrada Rinazzo Etna Bianco Superiore 2019;4,0;31 Voti;Italia·Etna·Benanti·Vino bianco·Carricante;€39,80;[('Leggero-Strutturato', '64.3823%'), ('Secco-Dolce', '0.862827%'), ('Piatto-Acidulo', '46.1891%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('agrume', 11), ('Erbaceo', 9), ('albero da frutta', 5)]
Cavalchina;Custoza 2021;3,8;30 Voti;Italia·Bianco di Custoza·Cavalchina·Vino bianco·Miscela;€7,50;[('Leggero-Strutturato', '58.4312%'), ('Secco-Dolce', '26.7353%'), ('Piatto-Acidulo', '50.5107%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 84), ('agrume', 48), ('Erbaceo', 34)]
Michele Chiarlo;Rovereto Gavi 2019;3,8;130 Voti;Italia·Gavi·Michele Chiarlo·Vino bianco·Cortese;€14;[('Leggero-Strutturato', '19.3866%'), ('Secco-Dolce', '0px'), ('Piatto-Acidulo', '77.8424%')];Pasta / Frutti di mare / Antipasti e spuntini;[('albero da frutta', 142), ('agrume', 112), ('Erbaceo', 65)]
Tenuta Moraia;Vermentino Maremma 2020;4,0;88 Voti;Italia·Maremma Toscana·Tenuta Moraia·Vino bianco·Vermentino;€9,99;[];na / na / na;[]
Kellerei Eisacktal - Cantina Valle Isarco;Sylvaner 2018;3,8;272 Voti;Italia·Südtirol - Alto Adige·Kellerei Eisacktal - Cantina Valle Isarco·Vino bianco·Sylvaner;€23;[('Leggero-Strutturato', '52.5415%'), ('Secco-Dolce', '18.8072%'), ('Piatto-Acidulo', '54.072%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 51), ('Erbaceo', 41), ('agrume', 26)]
Capichera;Lintóri Vermentino di Sardegna 2020;3,8;32 Voti;Italia·Vermentino di Sardegna·Capichera·Vino bianco·Vermentino;€18,48;[('Leggero-Strutturato', '64.5747%'), ('Secco-Dolce', '7.80983%'), ('Piatto-Acidulo', '33.9987%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 27), ('agrume', 20), ('Erbaceo', 19)]
Santa Cristina;Umbria Bianco 2020;3,8;622 Voti;Italia·Umbria·Santa Cristina·Vino bianco·Miscela;€6,19;[('Leggero-Strutturato', '40.5754%'), ('Secco-Dolce', '23.0714%'), ('Piatto-Acidulo', '64.438%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 192), ('agrume', 159), ('Erbaceo', 81)]
Casa di Grazia;Adorè 2018;4,0;30 Voti;Italia·Sicilia·Casa di Grazia·Vino bianco·Moscato;€16,90;[('Leggero-Strutturato', '57.5778%'), ('Secco-Dolce', '15.0603%'), ('Piatto-Acidulo', '32.8492%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 2), ('legno', 1)]
Parma Daniele;Berette Bianco 2018;4,0;28 Voti;Italia·Liguria·Parma Daniele·Vino bianco·Vermentino;€21,90;[('Leggero-Strutturato', '50.8983%'), ('Secco-Dolce', '17.3163%'), ('Piatto-Acidulo', '46.6311%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('Erbaceo', 3), ('nota tropicale', 2), ('frutta secca', 1)]
Poderi San Lazzaro;Pistillo Offida Pecorino 2020;4,0;31 Voti;Italia·Offida·Poderi San Lazzaro·Vino bianco·Pecorino;€12,70;[('Leggero-Strutturato', '49.3764%'), ('Secco-Dolce', '32.669%'), ('Piatto-Acidulo', '62.5207%')];Pasta / Vegetariano / Antipasti e spuntini;[('Erbaceo', 30), ('albero da frutta', 26), ('agrume', 22)]
Villa Sparina;Gavi 2020;3,9;1057 Voti;Italia·Gavi·Villa Sparina·Vino bianco·Cortese;€13;[('Leggero-Strutturato', '21.1684%'), ('Secco-Dolce', '0.458853%'), ('Piatto-Acidulo', '77.4402%')];Pasta / Frutti di mare / Antipasti e spuntini;[('albero da frutta', 742), ('agrume', 526), ('Erbaceo', 381)]
Tasca d'Almerita;Regaleali Bianco Sicilia 2020;3,9;967 Voti;Italia·Terre Siciliane·Tasca d'Almerita·Vino bianco·Grecanico;€8,20;[('Leggero-Strutturato', '57.3133%'), ('Secco-Dolce', '4.58013%'), ('Piatto-Acidulo', '36.201%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 464), ('agrume', 313), ('Erbaceo', 210)]
Panizzi;Evoè Bianco 2016;3,9;25 Voti;Italia·Toscana·Panizzi·Vino bianco·Vernaccia;€19,50;[('Leggero-Strutturato', '42.0509%'), ('Secco-Dolce', '34.7489%'), ('Piatto-Acidulo', '65.2727%')];Pasta / Vegetariano / Antipasti e spuntini;[('legno', 7), ('agrume', 6), ('Erbaceo', 1)]
G. Milazzo;Maria Costanza Bianco 2020;4,3;453 Voti;Italia·Sicilia·G. Milazzo·Vino bianco·Chardonnay;€16,90;[('Leggero-Strutturato', '63.3827%'), ('Secco-Dolce', '12.5493%'), ('Piatto-Acidulo', '41.3023%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('agrume', 78), ('albero da frutta', 59), ('nota tropicale', 47)]
Cabreo;La Pietra Chardonnay 2018;4,1;367 Voti;Italia·Toscana·Cabreo·Vino bianco·Chardonnay;€25,45;[('Leggero-Strutturato', '55.2213%'), ('Secco-Dolce', '22.3448%'), ('Piatto-Acidulo', '61.1897%')];Pasta / Vegetariano / Antipasti e spuntini;[('legno', 129), ('albero da frutta', 62), ('agrume', 35)]
Quintarelli Giuseppe;Veneto Bianco Secco 2019;4,2;350 Voti;Italia·Veneto·Quintarelli Giuseppe·Vino bianco·Miscela;€29;[('Leggero-Strutturato', '58.6894%'), ('Secco-Dolce', '22.2224%'), ('Piatto-Acidulo', '50.5589%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 225), ('Erbaceo', 187), ('agrume', 138)]
Castel Sallegg;Gewürztraminer 2020;4,0;50 Voti;Italia·Südtirol - Alto Adige·Castel Sallegg·Vino bianco·Gewürztraminer;€16,50;[('Leggero-Strutturato', '69.4846%'), ('Secco-Dolce', '40.7446%'), ('Piatto-Acidulo', '25.6123%')];Maiale / Pesce grasso (salmone, tonno, ecc.) / Cibi speziati;[('albero da frutta', 15), ('Floreale', 9), ('nota tropicale', 8)]
Tramin;Unterebner Pinot Grigio 2018;4,0;246 Voti;Italia·Südtirol - Alto Adige·Tramin·Vino bianco·Pinot Grigio;€24,90;[('Leggero-Strutturato', '43.6275%'), ('Secco-Dolce', '15.2722%'), ('Piatto-Acidulo', '41.6293%')];Frutti di mare / Vegetariano / Funghi;[('albero da frutta', 76), ('Erbaceo', 59), ('legno', 37)]
Gaja;Ca'Marcanda Vistamare Toscana 2019;4,2;543 Voti;Italia·Toscana·Gaja·Vino bianco·Miscela;€34,90;[('Leggero-Strutturato', '44.8228%'), ('Secco-Dolce', '24.657%'), ('Piatto-Acidulo', '66.4226%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 375), ('Erbaceo', 283), ('agrume', 243)]
Sono Montenidoli;Tradizionale Vernaccia di San Gimignano 2019;3,9;350 Voti;Italia·Vernaccia di San Gimignano·Sono Montenidoli·Vino bianco·Vernaccia;€14,90;[('Leggero-Strutturato', '47.7278%'), ('Secco-Dolce', '22.5936%'), ('Piatto-Acidulo', '63.798%')];Pasta / Vegetariano / Antipasti e spuntini;[('Erbaceo', 147), ('albero da frutta', 135), ('agrume', 110)]
Cascina Degli Ulivi;Semplicemente Bellotti Bianco 2020;4,1;87 Voti;Italia·Piemonte·Cascina Degli Ulivi·Vino bianco·Cortese;€14,28;[('Leggero-Strutturato', '58.2233%'), ('Secco-Dolce', '22.3543%'), ('Piatto-Acidulo', '55.5065%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 110), ('agrume', 76), ('lieviti', 52)]
Cà dei Frati;I Frati Lugana 2021;4,2;231 Voti;Italia·Lugana·Cà dei Frati·Vino bianco·Verdicchio;€10,54;[('Leggero-Strutturato', '58.7447%'), ('Secco-Dolce', '26.583%'), ('Piatto-Acidulo', '52.198%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 1120), ('agrume', 843), ('Erbaceo', 548)]
Tenuta di Tavignano;Misco Verdicchio dei Castelli di Jesi Classico Superiore 2016;3,8;331 Voti;Italia·Verdicchio dei Castelli di Jesi·Tenuta di Tavignano·Vino bianco·Verdicchio;€32,30;[('Leggero-Strutturato', '45.1587%'), ('Secco-Dolce', '21.3588%'), ('Piatto-Acidulo', '65.5286%')];Pasta / Vegetariano / Antipasti e spuntini;[('agrume', 88), ('albero da frutta', 75), ('Erbaceo', 48)]
Sanpaolo;Totò Bianco Partenopeo 2018;3,9;61 Voti;Italia·Campania·Sanpaolo·Vino bianco·Miscela;€10,90;[('Leggero-Strutturato', '61.9281%'), ('Secco-Dolce', '27.3644%'), ('Piatto-Acidulo', '36.2205%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[]
Elena Walch;Gewürztraminer Vigna Kastelaz 2020;4,5;63 Voti;Italia·Südtirol - Alto Adige·Elena Walch·Vino bianco·Gewürztraminer;€30,90;[('Leggero-Strutturato', '62.8425%'), ('Secco-Dolce', '39.3621%'), ('Piatto-Acidulo', '31.0587%')];Maiale / Pesce grasso (salmone, tonno, ecc.) / Cibi speziati;[('albero da frutta', 91), ('nota tropicale', 77), ('Erbaceo', 56)]
Albino Armani;Pinot Grigio Friuli Grave 2020;3,8;86 Voti;Italia·Friuli Grave·Albino Armani·Vino bianco·Pinot Grigio;€9,68;[('Leggero-Strutturato', '40.2375%'), ('Secco-Dolce', '10.6649%'), ('Piatto-Acidulo', '39.3158%')];Frutti di mare / Vegetariano / Funghi;[('albero da frutta', 99), ('agrume', 48), ('Erbaceo', 28)]
I Stefanini;Il Selese Soave 2020;3,7;92 Voti;Italia·Soave·I Stefanini·Vino bianco·Garganega;€8,18;[('Leggero-Strutturato', '28.4282%'), ('Secco-Dolce', '2.82863%'), ('Piatto-Acidulo', '56.9199%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 72), ('agrume', 38), ('Erbaceo', 32)]
Jermann;Pinot Bianco 2017;3,8;106 Voti;Italia·Venezia Giulia·Jermann·Vino bianco·Pinot Blanc;€17,90;[('Leggero-Strutturato', '39.9098%'), ('Secco-Dolce', '0px'), ('Piatto-Acidulo', '58.2533%')];Pesce grasso (salmone, tonno, ecc.) / Frutti di mare / Formaggio dolce e a pasta molle;[('albero da frutta', 41), ('agrume', 20), ('Erbaceo', 9)]
H. Lun;Gewürztraminer '1840' 2019;3,8;131 Voti;Italia·Südtirol - Alto Adige·H. Lun·Vino bianco·Gewürztraminer;€13,07;[('Leggero-Strutturato', '61.7077%'), ('Secco-Dolce', '34.439%'), ('Piatto-Acidulo', '32.9972%')];Maiale / Pesce grasso (salmone, tonno, ecc.) / Cibi speziati;[('albero da frutta', 23), ('nota tropicale', 16), ('Erbaceo', 12)]
Pantaleone;Onirocep 2018;3,9;169 Voti;Italia·Marche·Pantaleone·Vino bianco·Pecorino;€15,40;[('Leggero-Strutturato', '50.8499%'), ('Secco-Dolce', '20.7794%'), ('Piatto-Acidulo', '63.2585%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 13), ('Erbaceo', 11), ('agrume', 11)]
Jermann;Vintage Tunina 2018;4,3;455 Voti;Italia·Venezia Giulia·Jermann·Vino bianco·Miscela;€44,90;[('Leggero-Strutturato', '64.6117%'), ('Secco-Dolce', '27.2615%'), ('Piatto-Acidulo', '48.8891%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 340), ('Erbaceo', 263), ('agrume', 203)]
Ornella Molon;Pinot Grigio 2019;3,8;35 Voti;Italia·Venezia·Ornella Molon·Vino bianco·Pinot Grigio;€9,70;[('Leggero-Strutturato', '39.6156%'), ('Secco-Dolce', '13.6368%'), ('Piatto-Acidulo', '36.4821%')];Frutti di mare / Vegetariano / Funghi;[('agrume', 25), ('albero da frutta', 18), ('lieviti', 9)]
Elena Walch;Pinot Bianco Alto Adige Kristallberg 2019;4,0;73 Voti;Italia·Südtirol - Alto Adige·Elena Walch·Vino bianco·Pinot Blanc;€20,90;[('Leggero-Strutturato', '40.647%'), ('Secco-Dolce', '0.736355%'), ('Piatto-Acidulo', '59.6105%')];Pesce grasso (salmone, tonno, ecc.) / Frutti di mare / Formaggio dolce e a pasta molle;[('albero da frutta', 38), ('Erbaceo', 30), ('agrume', 16)]
Maculan;Ferrata Chardonnay 2018;3,8;28 Voti;Italia·Breganze·Maculan·Vino bianco·Chardonnay;€18,78;[('Leggero-Strutturato', '59.2829%'), ('Secco-Dolce', '19.6886%'), ('Piatto-Acidulo', '40.116%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('legno', 10), ('Erbaceo', 6), ('albero da frutta', 6)]
Damijan Podversic;Malvasia 2017;4,2;51 Voti;Italia·Venezia Giulia·Damijan Podversic·Vino bianco·Malvasia;€35,50;[('Leggero-Strutturato', '69.0456%'), ('Secco-Dolce', '26.8957%'), ('Piatto-Acidulo', '46.1016%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 52), ('Erbaceo', 48), ('albero da frutta', 38)]
Capannelle;Chardonnay Toscana 2017;4,0;42 Voti;Italia·Toscana·Capannelle·Vino bianco·Chardonnay;€46,98;[('Leggero-Strutturato', '50.2082%'), ('Secco-Dolce', '24.4631%'), ('Piatto-Acidulo', '63.1829%')];Pasta / Vegetariano / Antipasti e spuntini;[('legno', 78), ('albero da frutta', 65), ('Erbaceo', 56)]
Carboni;Helios Isola dei Nuraghi 2018;4,1;43 Voti;Italia·Isola dei Nuraghi·Carboni·Vino bianco·;€12,75;[('Leggero-Strutturato', '54%'), ('Secco-Dolce', '28.932%'), ('Piatto-Acidulo', '42.2577%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[]
Feudi di San Gregorio;Greco Di Tufo Cutizzi 2019;3,8;477 Voti;Italia·Greco di Tufo·Feudi di San Gregorio·Vino bianco·Greco;€17,50;[('Leggero-Strutturato', '60.4333%'), ('Secco-Dolce', '5.56963%'), ('Piatto-Acidulo', '45.1185%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 166), ('Erbaceo', 143), ('agrume', 116)]
Argiolas;Iselis Bianco 2020;4,1;113 Voti;Italia·Isola dei Nuraghi·Argiolas·Vino bianco·Miscela;€12,47;[('Leggero-Strutturato', '66.2721%'), ('Secco-Dolce', '11.9743%'), ('Piatto-Acidulo', '37.2214%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 79), ('nota tropicale', 60), ('Erbaceo', 36)]
Terpin Franco;Jakot 2016;4,0;31 Voti;Italia·delle Venezie·Terpin Franco·Vino bianco·Friulano;€28,50;[('Leggero-Strutturato', '68.8615%'), ('Secco-Dolce', '24.5272%'), ('Piatto-Acidulo', '53.8111%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 59), ('Erbaceo', 47), ('albero da frutta', 40)]
Suavia;Massifitti Trebbiano di Soave 2017;3,9;320 Voti;Italia·Verona·Suavia·Vino bianco·Trebbiano;€13,39;[('Leggero-Strutturato', '52.0124%'), ('Secco-Dolce', '14.4133%'), ('Piatto-Acidulo', '54.8393%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 128), ('Erbaceo', 101), ('agrume', 64)]
La Spinetta;Lidia Chardonnay 2018;3,8;35 Voti;Italia·Piemonte·La Spinetta·Vino bianco·Chardonnay;€46,99;[('Leggero-Strutturato', '65.1461%'), ('Secco-Dolce', '18.0714%'), ('Piatto-Acidulo', '58.7273%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 7), ('legno', 6), ('albero da frutta', 3)]
Menegotti;Custoza 2019;3,7;106 Voti;Italia·Bianco di Custoza·Menegotti·Vino bianco·Miscela;€9,88;[('Leggero-Strutturato', '55.311%'), ('Secco-Dolce', '19.416%'), ('Piatto-Acidulo', '54.463%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 16), ('nota tropicale', 15), ('Erbaceo', 10)]
Castello di Lispida;Amphora Bianco 2015;3,9;70 Voti;Italia·Veneto·Castello di Lispida·Vino bianco·Friulano;€24,50;[('Leggero-Strutturato', '63.916%'), ('Secco-Dolce', '16.7505%'), ('Piatto-Acidulo', '45.999%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 12), ('Erbaceo', 8), ('albero da frutta', 8)]
Girlan;Indra Sauvignon 2020;4,0;202 Voti;Italia·Südtirol - Alto Adige·Girlan·Vino bianco·Sauvignon Blanc;€18;[('Leggero-Strutturato', '57.4204%'), ('Secco-Dolce', '19.2781%'), ('Piatto-Acidulo', '57.3709%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 31), ('vegetale', 24), ('albero da frutta', 24)]
Marotti Campi;Salmariano Castelli di Jesi Verdicchio Riserva Classico 2018;3,7;118 Voti;Italia·Verdicchio dei Castelli di Jesi Riserva·Marotti Campi·Vino bianco·Verdicchio;€11,50;[('Leggero-Strutturato', '50.9507%'), ('Secco-Dolce', '21.1092%'), ('Piatto-Acidulo', '62.3431%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 61), ('Erbaceo', 51), ('legno', 45)]
Pojer e Sandri;Essenzia Dolomiti 2016;4,1;65 Voti;Italia·Vigneti delle Dolomiti·Pojer e Sandri·Vino bianco·Miscela;€21,38;[('Leggero-Strutturato', '59.3255%'), ('Secco-Dolce', '55.2622%'), ('Piatto-Acidulo', '50.0156%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 22), ('Erbaceo', 18), ('agrume', 12)]
Querciabella;Toscana Batar 2019;4,5;29 Voti;Italia·Toscana·Querciabella·Vino bianco·Miscela;€70,88;[('Leggero-Strutturato', '50.3016%'), ('Secco-Dolce', '29.4964%'), ('Piatto-Acidulo', '63.1536%')];Pasta / Vegetariano / Antipasti e spuntini;[('legno', 292), ('albero da frutta', 215), ('Erbaceo', 156)]
Antinori;Castello della Sala Conte della Vipera 2019;4,1;1250 Voti;Italia·Umbria·Antinori·Vino bianco·Miscela;€22,55;[('Leggero-Strutturato', '44.0839%'), ('Secco-Dolce', '21.5743%'), ('Piatto-Acidulo', '64.2708%')];Pasta / Vegetariano / Antipasti e spuntini;[('agrume', 271), ('albero da frutta', 198), ('Erbaceo', 124)]
